game_id,commence_time,snapshot_time,home_team,away_team,sport_key,sport_title,fa_ml_home,fa_ml_away,be_ml_home,be_ml_away,be_total_line,be_total_over_price,be_total_under_price,opening_fd_home_ml,closing_fd_home_ml,opening_pinnacle_ml_home_x,opening_pinnacle_spread_home_line_x,opening_pinnacle_total_line_x,closing_pinnacle_ml_home,closing_pinnacle_spread_home_line,closing_pinnacle_total_line,pinnacle_ml_home_movement,pinnacle_spread_home_line_movement,pinnacle_total_line_movement,opening_pinnacle_ml_home_y,opening_pinnacle_spread_home_line_y,opening_pinnacle_total_line_y,pi_spread_home_line,pi_spread_home_price,pi_spread_away_line,pi_spread_away_price,pi_total_line,pi_total_over_price,pi_total_under_price,pi_ml_home,pi_ml_away,opening_pinnacle_ml_home,opening_pinnacle_spread_home_line,opening_pinnacle_total_line
69282c30fdbd5575564e64623454672b,2021-04-03T20:09:49Z,2021-04-04T16:55:00Z,Cincinnati Reds,St. Louis Cardinals,baseball_mlb,MLB,,,,,,,,-122.0,-122.0,-114.0,-1.5,9.0,-114.0,-1.5,9.0,0.0,0.0,0.0,-114.0,-1.5,9.0,,,,,,,,,,-114.0,-1.5,9.0
a9727c668f48755f65efbdd811cb3aaf,2021-04-03T23:10:00Z,2021-04-04T16:55:00Z,Milwaukee Brewers,Minnesota Twins,baseball_mlb,MLB,,,,,,,,-132.0,-132.0,-132.0,-1.5,7.5,-132.0,-1.5,7.5,0.0,0.0,0.0,-132.0,-1.5,7.5,,,,,,,,,,-132.0,-1.5,7.5
ba42f6328b12da56e76643b1435821a1,2021-04-04T01:07:00Z,2021-04-04T16:55:00Z,Los Angeles Angels,Chicago White Sox,baseball_mlb,MLB,,,,,,,,108.0,108.0,112.0,1.5,9.0,112.0,1.5,9.0,0.0,0.0,0.0,112.0,1.5,9.0,,,,,,,,,,112.0,1.5,9.0
a2915b2a24a990cae474fc269b8e3c65,2021-04-05T18:10:00Z,2021-04-05T16:55:00Z,Detroit Tigers,Minnesota Twins,baseball_mlb,MLB,136.0,-161.0,135.0,-161.0,8.5,-120.0,100.0,136.0,136.0,138.0,1.5,9.0,138.0,1.5,9.0,0.0,0.0,0.0,138.0,1.5,9.0,1.5,-118.0,-1.5,106.0,9.0,103.0,-116.0,138.0,-152.0,138.0,1.5,9.0
d18487d4efb9a4b1e6c1eed53aebe77c,2021-04-05T20:05:00Z,2021-04-05T16:55:00Z,Texas Rangers,Toronto Blue Jays,baseball_mlb,MLB,128.0,-152.0,135.0,-161.0,9.0,-115.0,-105.0,128.0,128.0,133.0,1.5,9.5,133.0,1.5,9.5,0.0,0.0,0.0,133.0,1.5,9.5,1.5,-118.0,-1.5,106.0,9.5,100.0,-112.0,133.0,-145.0,133.0,1.5,9.5
2f3ebc756d3366d3cf88c796a353b796,2021-04-05T20:10:00Z,2021-04-05T16:55:00Z,Cleveland Indians,Kansas City Royals,baseball_mlb,MLB,-130.0,108.0,-125.0,110.0,9.0,100.0,-120.0,-130.0,-130.0,-127.0,-1.5,9.0,-127.0,-1.5,9.0,0.0,0.0,0.0,-127.0,-1.5,9.0,-1.5,157.0,1.5,-175.0,9.0,-101.0,-111.0,-127.0,117.0,-127.0,-1.5,9.0
a4109eec24d8cb44dae758ea48164f0f,2021-04-05T22:35:00Z,2021-04-05T16:55:00Z,New York Yankees,Baltimore Orioles,baseball_mlb,MLB,-238.0,198.0,-227.0,180.0,9.5,-115.0,-105.0,-238.0,-238.0,-217.0,-1.5,9.5,-217.0,-1.5,9.5,0.0,0.0,0.0,-217.0,-1.5,9.5,-1.5,-112.0,1.5,101.0,9.5,-112.0,-101.0,-217.0,197.0,-217.0,-1.5,9.5
f57fa4cbda0bc6fd76e939ad27f6448a,2021-04-05T22:40:00Z,2021-04-05T16:55:00Z,Cincinnati Reds,Pittsburgh Pirates,baseball_mlb,MLB,-152.0,128.0,-145.0,120.0,9.0,-120.0,100.0,-152.0,-152.0,-147.0,-1.5,9.0,-147.0,-1.5,9.0,0.0,0.0,0.0,-147.0,-1.5,9.0,-1.5,130.0,1.5,-145.0,9.0,-111.0,-102.0,-147.0,136.0,-147.0,-1.5,9.0
5c9e53f3e6aac7bcb7a4fc40eb43db5a,2021-04-05T22:40:00Z,2021-04-05T16:55:00Z,Miami Marlins,St. Louis Cardinals,baseball_mlb,MLB,-118.0,100.0,-110.0,-110.0,8.5,-110.0,-110.0,-118.0,-118.0,-116.0,-1.5,8.5,-116.0,-1.5,8.5,0.0,0.0,0.0,-116.0,-1.5,8.5,-1.5,164.0,1.5,-185.0,8.5,102.0,-115.0,-116.0,107.0,-116.0,-1.5,8.5
f77bfad732fad926dda212c4acbd0252,2021-04-05T23:05:00Z,2021-04-05T16:55:00Z,Philadelphia Phillies,New York Mets,baseball_mlb,MLB,180.0,-213.0,170.0,-200.0,7.5,-105.0,-115.0,180.0,180.0,175.0,1.5,7.5,175.0,1.5,7.5,0.0,0.0,0.0,175.0,1.5,7.5,1.5,106.0,-1.5,-118.0,7.5,-114.0,101.0,175.0,-192.0,175.0,1.5,7.5
2f84ce61d60204573c98bd01fb770ab3,2021-04-05T23:10:00Z,2021-04-05T16:55:00Z,Boston Red Sox,Tampa Bay Rays,baseball_mlb,MLB,-106.0,-110.0,-105.0,-115.0,9.5,-110.0,-110.0,-106.0,-106.0,103.0,1.5,9.5,103.0,1.5,9.5,0.0,0.0,0.0,103.0,1.5,9.5,1.5,-154.0,-1.5,138.0,9.5,-109.0,-103.0,103.0,-111.0,103.0,1.5,9.5
3b2dddd8c41ce1392c15a4da27382799,2021-04-05T23:40:00Z,2021-04-05T16:55:00Z,Chicago Cubs,Milwaukee Brewers,baseball_mlb,MLB,-108.0,-108.0,-115.0,-105.0,9.5,-110.0,-110.0,-108.0,-108.0,-110.0,-1.5,9.5,-110.0,-1.5,9.5,0.0,0.0,0.0,-110.0,-1.5,9.5,-1.5,169.0,1.5,-189.0,9.5,-103.0,-110.0,-110.0,102.0,-110.0,-1.5,9.5
19324226a700e6a9cd9cbf180013550e,2021-04-06T01:38:00Z,2021-04-05T16:55:00Z,Los Angeles Angels,Houston Astros,baseball_mlb,MLB,-120.0,102.0,-115.0,-105.0,10.0,-105.0,-115.0,-120.0,-120.0,-112.0,-1.5,10.0,-112.0,-1.5,10.0,0.0,0.0,0.0,-112.0,-1.5,10.0,-1.5,160.0,1.5,-179.0,10.0,-101.0,-111.0,-112.0,103.0,-112.0,-1.5,10.0
29e0d63df2e1d30e033349cc0650ad30,2021-04-06T01:40:00Z,2021-04-05T16:55:00Z,Oakland Athletics,Los Angeles Dodgers,baseball_mlb,MLB,136.0,-161.0,125.0,-149.0,9.0,100.0,-120.0,136.0,136.0,145.0,1.5,8.5,145.0,1.5,8.5,0.0,0.0,0.0,145.0,1.5,8.5,1.5,-109.0,-1.5,-102.0,8.5,-116.0,103.0,145.0,-159.0,145.0,1.5,8.5
fde3966b8ac70c6513095ef0d626915e,2021-04-06T02:10:00Z,2021-04-05T16:55:00Z,Seattle Mariners,Chicago White Sox,baseball_mlb,MLB,102.0,-120.0,-105.0,-115.0,8.5,-105.0,-115.0,102.0,102.0,110.0,1.5,8.0,110.0,1.5,8.0,0.0,0.0,0.0,110.0,1.5,8.0,1.5,-143.0,-1.5,128.0,8.0,-112.0,100.0,110.0,-119.0,110.0,1.5,8.0
9effd4c204d9ab296e449c0ac35cebcc,2021-04-06T02:10:00Z,2021-04-05T16:55:00Z,San Diego Padres,San Francisco Giants,baseball_mlb,MLB,-156.0,132.0,-149.0,125.0,8.5,-105.0,-115.0,-156.0,-156.0,-152.0,-1.5,8.5,-152.0,-1.5,8.5,0.0,0.0,0.0,-152.0,-1.5,8.5,-1.5,128.0,1.5,-143.0,8.5,101.0,-114.0,-152.0,138.0,-152.0,-1.5,8.5
27055060efc2a0a59638eb9d836278a2,2021-04-06T17:10:00Z,2021-04-06T16:55:00Z,Detroit Tigers,Minnesota Twins,baseball_mlb,MLB,130.0,-154.0,110.0,-135.0,9.0,-115.0,-105.0,130.0,130.0,132.0,1.5,9.0,132.0,1.5,9.0,0.0,0.0,0.0,132.0,1.5,9.0,1.5,-118.0,-1.5,106.0,9.0,-111.0,-101.0,132.0,-143.0,132.0,1.5,9.0
ed7a91c14916af9916a229dfa75b91c9,2021-04-07T00:05:00Z,2021-04-06T16:55:00Z,Texas Rangers,Toronto Blue Jays,baseball_mlb,MLB,112.0,-132.0,105.0,-130.0,9.5,-115.0,-105.0,112.0,112.0,119.0,1.5,10.0,119.0,1.5,10.0,0.0,0.0,0.0,119.0,1.5,10.0,1.5,-127.0,-1.5,114.0,10.0,102.0,-114.0,119.0,-128.0,119.0,1.5,10.0
b2000bce98eecddd13e3d1c4f0a95868,2021-04-06T20:05:00Z,2021-04-06T16:55:00Z,Washington Nationals,Atlanta Braves,baseball_mlb,MLB,-120.0,102.0,-120.0,100.0,7.5,-115.0,-105.0,-120.0,-120.0,-114.0,-1.5,7.5,-114.0,-1.5,7.5,0.0,0.0,0.0,-114.0,-1.5,7.5,-1.5,163.0,1.5,-182.0,7.5,-110.0,-102.0,-114.0,105.0,-114.0,-1.5,7.5
4df7b736b9456efb2b549dc2a528faa5,2021-04-06T22:35:00Z,2021-04-06T16:55:00Z,New York Yankees,Baltimore Orioles,baseball_mlb,MLB,-303.0,245.0,-303.0,240.0,8.0,-115.0,-105.0,-303.0,-303.0,-294.0,-1.5,8.0,-294.0,-1.5,8.0,0.0,0.0,0.0,-294.0,-1.5,8.0,-1.5,-141.0,1.5,126.0,8.0,-108.0,-104.0,-294.0,259.0,-294.0,-1.5,8.0
8c1e6c806dfbb90df5a4186c81b623f6,2021-04-06T22:40:00Z,2021-04-06T16:55:00Z,Cincinnati Reds,Pittsburgh Pirates,baseball_mlb,MLB,-154.0,130.0,-154.0,125.0,9.0,-105.0,-115.0,-154.0,-154.0,-152.0,-1.5,9.0,-152.0,-1.5,9.0,0.0,0.0,0.0,-152.0,-1.5,9.0,-1.5,135.0,1.5,-149.0,9.0,-109.0,-103.0,-152.0,139.0,-152.0,-1.5,9.0
54aa0d8e8182655a6651dc2ef6c86984,2021-04-06T23:05:00Z,2021-04-06T16:55:00Z,Philadelphia Phillies,New York Mets,baseball_mlb,MLB,118.0,-139.0,110.0,-135.0,9.0,-110.0,-110.0,118.0,118.0,113.0,1.5,9.0,113.0,1.5,9.0,0.0,0.0,0.0,113.0,1.5,9.0,1.5,-143.0,-1.5,129.0,9.0,-108.0,-104.0,113.0,-122.0,113.0,1.5,9.0
b34399f3be39cfd650db7c465e182a35,2021-04-06T23:10:00Z,2021-04-06T16:55:00Z,Boston Red Sox,Tampa Bay Rays,baseball_mlb,MLB,132.0,-156.0,125.0,-154.0,9.0,-105.0,-115.0,132.0,132.0,140.0,1.5,9.0,140.0,1.5,9.0,0.0,0.0,0.0,140.0,1.5,9.0,1.5,-116.0,-1.5,105.0,9.0,-102.0,-110.0,140.0,-154.0,140.0,1.5,9.0
1806a7a2b3c103de9d6a34919099c2c9,2021-04-06T23:40:00Z,2021-04-06T16:55:00Z,Chicago Cubs,Milwaukee Brewers,baseball_mlb,MLB,-116.0,-102.0,-120.0,100.0,9.5,-105.0,-115.0,-116.0,-116.0,-111.0,-1.5,9.0,-111.0,-1.5,9.0,0.0,0.0,0.0,-111.0,-1.5,9.0,-1.5,170.0,1.5,-189.0,9.0,-118.0,104.0,-111.0,103.0,-111.0,-1.5,9.0
ef49dc7885f6942b1865ae9f10c85ce5,2021-04-07T00:40:00Z,2021-04-06T16:55:00Z,Colorado Rockies,Arizona Diamondbacks,baseball_mlb,MLB,-127.0,108.0,-115.0,-105.0,10.5,-110.0,-110.0,-127.0,-127.0,-120.0,-1.5,10.5,-120.0,-1.5,10.5,0.0,0.0,0.0,-120.0,-1.5,10.5,-1.5,143.0,1.5,-159.0,10.5,-108.0,-105.0,-120.0,112.0,-120.0,-1.5,10.5
29a0425020805786259b987777e3c835,2021-04-06T22:40:00Z,2021-04-06T16:55:00Z,Miami Marlins,St. Louis Cardinals,baseball_mlb,MLB,-120.0,102.0,-120.0,100.0,7.5,-115.0,-105.0,-120.0,-120.0,-123.0,-1.5,7.5,-123.0,-1.5,7.5,0.0,0.0,0.0,-123.0,-1.5,7.5,-1.5,164.0,1.5,-182.0,7.5,-101.0,-111.0,-123.0,114.0,-123.0,-1.5,7.5
4c706b266451a35b229d54857690498d,2021-04-06T20:07:00Z,2021-04-06T16:55:00Z,Los Angeles Angels,Houston Astros,baseball_mlb,MLB,-116.0,-102.0,-105.0,-115.0,9.0,-105.0,-115.0,-116.0,-116.0,-102.0,1.5,9.0,-102.0,1.5,9.0,0.0,0.0,0.0,-102.0,1.5,9.0,1.5,-161.0,-1.5,144.0,9.0,-101.0,-111.0,-102.0,-106.0,-102.0,1.5,9.0
d98da86a3ae0b93cad790d98698722e6,2021-04-07T01:41:00Z,2021-04-06T16:55:00Z,Oakland Athletics,Los Angeles Dodgers,baseball_mlb,MLB,142.0,-167.0,135.0,-161.0,8.0,-115.0,-105.0,142.0,142.0,154.0,1.5,8.5,154.0,1.5,8.5,0.0,0.0,0.0,154.0,1.5,8.5,1.5,-104.0,-1.5,-106.0,8.5,100.0,-112.0,154.0,-167.0,154.0,1.5,8.5
915fef20213cfd364072fadd1c41d53e,2021-04-07T02:11:00Z,2021-04-06T16:55:00Z,Seattle Mariners,Chicago White Sox,baseball_mlb,MLB,130.0,-154.0,120.0,-145.0,7.5,-105.0,-115.0,130.0,130.0,131.0,1.5,7.5,131.0,1.5,7.5,0.0,0.0,0.0,131.0,1.5,7.5,1.5,-122.0,-1.5,111.0,7.5,-101.0,-111.0,131.0,-143.0,131.0,1.5,7.5
4a933ba771950903e5f9100ff1193daf,2021-04-07T02:11:00Z,2021-04-06T16:55:00Z,San Diego Padres,San Francisco Giants,baseball_mlb,MLB,-196.0,164.0,-200.0,170.0,7.5,-115.0,-105.0,-196.0,-196.0,-182.0,-1.5,8.0,-182.0,-1.5,8.0,0.0,0.0,0.0,-182.0,-1.5,8.0,-1.5,107.0,1.5,-118.0,8.0,102.0,-115.0,-182.0,166.0,-182.0,-1.5,8.0
a4109eec24d8cb44dae758ea48164f0f,2021-04-05T22:35:00Z,2021-04-06T16:55:00Z,New York Yankees,Baltimore Orioles,baseball_mlb,MLB,,,,,,,,-238.0,-238.0,-217.0,-1.5,9.5,-217.0,-1.5,9.5,0.0,0.0,0.0,-217.0,-1.5,9.5,,,,,,,,,,-217.0,-1.5,9.5
f57fa4cbda0bc6fd76e939ad27f6448a,2021-04-05T22:39:48Z,2021-04-06T16:55:00Z,Cincinnati Reds,Pittsburgh Pirates,baseball_mlb,MLB,,,,,,,,-152.0,-152.0,-147.0,-1.5,9.0,-147.0,-1.5,9.0,0.0,0.0,0.0,-147.0,-1.5,9.0,,,,,,,,,,-147.0,-1.5,9.0
5c9e53f3e6aac7bcb7a4fc40eb43db5a,2021-04-05T22:40:00Z,2021-04-06T16:55:00Z,Miami Marlins,St. Louis Cardinals,baseball_mlb,MLB,,,,,,,,-118.0,-118.0,-116.0,-1.5,8.5,-116.0,-1.5,8.5,0.0,0.0,0.0,-116.0,-1.5,8.5,,,,,,,,,,-116.0,-1.5,8.5
f77bfad732fad926dda212c4acbd0252,2021-04-05T23:05:00Z,2021-04-06T16:55:00Z,Philadelphia Phillies,New York Mets,baseball_mlb,MLB,,,,,,,,180.0,180.0,175.0,1.5,7.5,175.0,1.5,7.5,0.0,0.0,0.0,175.0,1.5,7.5,,,,,,,,,,175.0,1.5,7.5
2f84ce61d60204573c98bd01fb770ab3,2021-04-05T23:09:44Z,2021-04-06T16:55:00Z,Boston Red Sox,Tampa Bay Rays,baseball_mlb,MLB,,,,,,,,-106.0,-106.0,103.0,1.5,9.5,103.0,1.5,9.5,0.0,0.0,0.0,103.0,1.5,9.5,,,,,,,,,,103.0,1.5,9.5
19324226a700e6a9cd9cbf180013550e,2021-04-06T01:38:00Z,2021-04-06T16:55:00Z,Los Angeles Angels,Houston Astros,baseball_mlb,MLB,,,,,,,,-120.0,-120.0,-112.0,-1.5,10.0,-112.0,-1.5,10.0,0.0,0.0,0.0,-112.0,-1.5,10.0,,,,,,,,,,-112.0,-1.5,10.0
3b2dddd8c41ce1392c15a4da27382799,2021-04-05T23:40:00Z,2021-04-06T16:55:00Z,Chicago Cubs,Milwaukee Brewers,baseball_mlb,MLB,,,,,,,,-108.0,-108.0,-110.0,-1.5,9.5,-110.0,-1.5,9.5,0.0,0.0,0.0,-110.0,-1.5,9.5,,,,,,,,,,-110.0,-1.5,9.5
29e0d63df2e1d30e033349cc0650ad30,2021-04-06T01:41:44Z,2021-04-06T16:55:00Z,Oakland Athletics,Los Angeles Dodgers,baseball_mlb,MLB,,,,,,,,136.0,136.0,145.0,1.5,8.5,145.0,1.5,8.5,0.0,0.0,0.0,145.0,1.5,8.5,,,,,,,,,,145.0,1.5,8.5
fde3966b8ac70c6513095ef0d626915e,2021-04-06T02:10:00Z,2021-04-06T16:55:00Z,Seattle Mariners,Chicago White Sox,baseball_mlb,MLB,,,,,,,,102.0,102.0,110.0,1.5,8.0,110.0,1.5,8.0,0.0,0.0,0.0,110.0,1.5,8.0,,,,,,,,,,110.0,1.5,8.0
9effd4c204d9ab296e449c0ac35cebcc,2021-04-06T02:10:00Z,2021-04-06T16:55:00Z,San Diego Padres,San Francisco Giants,baseball_mlb,MLB,,,,,,,,-156.0,-156.0,-152.0,-1.5,8.5,-152.0,-1.5,8.5,0.0,0.0,0.0,-152.0,-1.5,8.5,,,,,,,,,,-152.0,-1.5,8.5
27055060efc2a0a59638eb9d836278a2,2021-04-06T17:09:53Z,2021-04-07T16:55:00Z,Detroit Tigers,Minnesota Twins,baseball_mlb,MLB,,,,,,,,130.0,130.0,132.0,1.5,9.0,132.0,1.5,9.0,0.0,0.0,0.0,132.0,1.5,9.0,,,,,,,,,,132.0,1.5,9.0
ed7a91c14916af9916a229dfa75b91c9,2021-04-07T00:05:00Z,2021-04-07T16:55:00Z,Texas Rangers,Toronto Blue Jays,baseball_mlb,MLB,,,,,,,,112.0,112.0,119.0,1.5,10.0,119.0,1.5,10.0,0.0,0.0,0.0,119.0,1.5,10.0,,,,,,,,,,119.0,1.5,10.0
b2000bce98eecddd13e3d1c4f0a95868,2021-04-06T20:04:38Z,2021-04-07T16:55:00Z,Washington Nationals,Atlanta Braves,baseball_mlb,MLB,,,,,,,,-120.0,-120.0,-114.0,-1.5,7.5,-114.0,-1.5,7.5,0.0,0.0,0.0,-114.0,-1.5,7.5,,,,,,,,,,-114.0,-1.5,7.5
ef49dc7885f6942b1865ae9f10c85ce5,2021-04-07T01:31:41Z,2021-04-07T16:55:00Z,Colorado Rockies,Arizona Diamondbacks,baseball_mlb,MLB,,,,,,,,-127.0,-127.0,-120.0,-1.5,10.5,-120.0,-1.5,10.5,0.0,0.0,0.0,-120.0,-1.5,10.5,,,,,,,,,,-120.0,-1.5,10.5
a4109eec24d8cb44dae758ea48164f0f,2021-04-05T22:35:00Z,2021-04-07T16:55:00Z,New York Yankees,Baltimore Orioles,baseball_mlb,MLB,,,,,,,,-238.0,-238.0,-217.0,-1.5,9.5,-217.0,-1.5,9.5,0.0,0.0,0.0,-217.0,-1.5,9.5,,,,,,,,,,-217.0,-1.5,9.5
f77bfad732fad926dda212c4acbd0252,2021-04-05T23:05:00Z,2021-04-07T16:55:00Z,Philadelphia Phillies,New York Mets,baseball_mlb,MLB,,,,,,,,180.0,180.0,175.0,1.5,7.5,175.0,1.5,7.5,0.0,0.0,0.0,175.0,1.5,7.5,,,,,,,,,,175.0,1.5,7.5
5c9e53f3e6aac7bcb7a4fc40eb43db5a,2021-04-05T22:40:00Z,2021-04-07T16:55:00Z,Miami Marlins,St. Louis Cardinals,baseball_mlb,MLB,,,,,,,,-118.0,-118.0,-116.0,-1.5,8.5,-116.0,-1.5,8.5,0.0,0.0,0.0,-116.0,-1.5,8.5,,,,,,,,,,-116.0,-1.5,8.5
2f84ce61d60204573c98bd01fb770ab3,2021-04-05T23:09:44Z,2021-04-07T16:55:00Z,Boston Red Sox,Tampa Bay Rays,baseball_mlb,MLB,,,,,,,,-106.0,-106.0,103.0,1.5,9.5,103.0,1.5,9.5,0.0,0.0,0.0,103.0,1.5,9.5,,,,,,,,,,103.0,1.5,9.5
3b2dddd8c41ce1392c15a4da27382799,2021-04-05T23:40:00Z,2021-04-07T16:55:00Z,Chicago Cubs,Milwaukee Brewers,baseball_mlb,MLB,,,,,,,,-108.0,-108.0,-110.0,-1.5,9.5,-110.0,-1.5,9.5,0.0,0.0,0.0,-110.0,-1.5,9.5,,,,,,,,,,-110.0,-1.5,9.5
29e0d63df2e1d30e033349cc0650ad30,2021-04-06T01:41:44Z,2021-04-07T16:55:00Z,Oakland Athletics,Los Angeles Dodgers,baseball_mlb,MLB,,,,,,,,136.0,136.0,145.0,1.5,8.5,145.0,1.5,8.5,0.0,0.0,0.0,145.0,1.5,8.5,,,,,,,,,,145.0,1.5,8.5
fde3966b8ac70c6513095ef0d626915e,2021-04-06T02:10:00Z,2021-04-07T16:55:00Z,Seattle Mariners,Chicago White Sox,baseball_mlb,MLB,,,,,,,,102.0,102.0,110.0,1.5,8.0,110.0,1.5,8.0,0.0,0.0,0.0,110.0,1.5,8.0,,,,,,,,,,110.0,1.5,8.0
9effd4c204d9ab296e449c0ac35cebcc,2021-04-06T02:10:00Z,2021-04-07T16:55:00Z,San Diego Padres,San Francisco Giants,baseball_mlb,MLB,,,,,,,,-156.0,-156.0,-152.0,-1.5,8.5,-152.0,-1.5,8.5,0.0,0.0,0.0,-152.0,-1.5,8.5,,,,,,,,,,-152.0,-1.5,8.5
f2022aa370df00f19da57089da94e29b,2021-04-07T16:05:00Z,2021-04-07T16:55:00Z,Washington Nationals,Atlanta Braves,baseball_mlb,MLB,,,160.0,-200.0,14.5,100.0,-120.0,,,-345.0,-2.0,11.0,-345.0,-2.0,11.0,0.0,0.0,0.0,-345.0,-2.0,11.0,-2.0,-112.0,2.0,-118.0,11.0,100.0,-132.0,-345.0,236.0,-345.0,-2.0,11.0
931221d7a7b5c4971ec70b54e985e389,2021-04-07T17:10:00Z,2021-04-07T16:55:00Z,Detroit Tigers,Minnesota Twins,baseball_mlb,MLB,168.0,-200.0,145.0,-175.0,8.0,-115.0,-105.0,168.0,168.0,164.0,1.5,8.5,164.0,1.5,8.5,0.0,0.0,0.0,164.0,1.5,8.5,1.5,-102.0,-1.5,-109.0,8.5,101.0,-114.0,164.0,-179.0,164.0,1.5,8.5
6ab70f0f24d0f0b1caf47ec00c9cc274,2021-04-07T16:35:00Z,2021-04-07T16:55:00Z,Cincinnati Reds,Pittsburgh Pirates,baseball_mlb,MLB,-625.0,410.0,-769.0,475.0,10.5,100.0,-120.0,-625.0,-625.0,-244.0,-1.5,8.0,-244.0,-1.5,8.0,0.0,0.0,0.0,-244.0,-1.5,8.0,-1.5,-116.0,1.5,-114.0,8.0,-111.0,-120.0,-244.0,176.0,-244.0,-1.5,8.0
b80a7abf282580f88fe02fd0e2eca237,2021-04-07T17:11:00Z,2021-04-07T16:55:00Z,Boston Red Sox,Tampa Bay Rays,baseball_mlb,MLB,-120.0,102.0,-120.0,100.0,9.0,-105.0,-115.0,-120.0,-120.0,-112.0,-1.5,9.0,-112.0,-1.5,9.0,0.0,0.0,0.0,-112.0,-1.5,9.0,-1.5,179.0,1.5,-200.0,9.0,-103.0,-109.0,-112.0,104.0,-112.0,-1.5,9.0
daefb9c170a9a5d2bf1d17a63add356a,2021-04-07T18:06:00Z,2021-04-07T16:55:00Z,Texas Rangers,Toronto Blue Jays,baseball_mlb,MLB,172.0,-204.0,165.0,-200.0,8.5,-115.0,-105.0,172.0,172.0,173.0,1.5,8.5,173.0,1.5,8.5,0.0,0.0,0.0,173.0,1.5,8.5,1.5,115.0,-1.5,-127.0,8.5,-115.0,102.0,173.0,-189.0,173.0,1.5,8.5
73b40337bfe2ae3c3df7f3b097f62b4a,2021-04-07T18:21:00Z,2021-04-07T16:55:00Z,Chicago Cubs,Milwaukee Brewers,baseball_mlb,MLB,-104.0,-112.0,-105.0,-115.0,9.0,-110.0,-110.0,-104.0,-104.0,-102.0,-1.5,9.0,-102.0,-1.5,9.0,0.0,0.0,0.0,-102.0,-1.5,9.0,-1.5,189.0,1.5,-213.0,9.0,-106.0,-106.0,-102.0,-108.0,-102.0,-1.5,9.0
177c880e8366ede9579bfdaea1bef602,2021-04-07T22:35:00Z,2021-04-07T16:55:00Z,New York Yankees,Baltimore Orioles,baseball_mlb,MLB,-200.0,168.0,-189.0,155.0,9.0,-120.0,100.0,-200.0,-200.0,-204.0,-1.5,9.0,-204.0,-1.5,9.0,0.0,0.0,0.0,-204.0,-1.5,9.0,-1.5,-106.0,1.5,-104.0,9.0,-108.0,-105.0,-204.0,185.0,-204.0,-1.5,9.0
8d7f8bee1b9cda48239e4773aaa6e2e0,2021-04-07T19:38:00Z,2021-04-07T16:55:00Z,Oakland Athletics,Los Angeles Dodgers,baseball_mlb,MLB,136.0,-161.0,150.0,-185.0,8.5,-105.0,-115.0,136.0,136.0,151.0,1.5,8.5,151.0,1.5,8.5,0.0,0.0,0.0,151.0,1.5,8.5,1.5,-102.0,-1.5,-108.0,8.5,103.0,-115.0,151.0,-164.0,151.0,1.5,8.5
6a8142cc7f96fd157d3183574139f369,2021-04-07T20:06:00Z,2021-04-07T16:55:00Z,Philadelphia Phillies,New York Mets,baseball_mlb,MLB,-159.0,134.0,-145.0,120.0,8.0,-110.0,-110.0,-159.0,-159.0,-147.0,-1.5,8.5,-147.0,-1.5,8.5,0.0,0.0,0.0,-147.0,-1.5,8.5,-1.5,139.0,1.5,-154.0,8.5,100.0,-114.0,-147.0,135.0,-147.0,-1.5,8.5
86241394c6d7534905705e152158c90c,2021-04-07T20:10:00Z,2021-04-07T16:55:00Z,Miami Marlins,St. Louis Cardinals,baseball_mlb,MLB,100.0,-118.0,-105.0,-115.0,7.0,-120.0,100.0,100.0,100.0,105.0,1.5,7.0,105.0,1.5,7.0,0.0,0.0,0.0,105.0,1.5,7.0,1.5,-164.0,-1.5,147.0,7.0,-114.0,100.0,105.0,-114.0,105.0,1.5,7.0
7810aee8ede829fccedd6bcb9eac34a7,2021-04-07T20:11:00Z,2021-04-07T16:55:00Z,San Diego Padres,San Francisco Giants,baseball_mlb,MLB,-164.0,138.0,-161.0,135.0,7.5,-105.0,-115.0,-164.0,-164.0,-145.0,-1.5,7.5,-145.0,-1.5,7.5,0.0,0.0,0.0,-145.0,-1.5,7.5,-1.5,139.0,1.5,-154.0,7.5,102.0,-114.0,-145.0,134.0,-145.0,-1.5,7.5
648f841757b4b41f0d01023ce5b540ea,2021-04-07T20:11:00Z,2021-04-07T16:55:00Z,Seattle Mariners,Chicago White Sox,baseball_mlb,MLB,142.0,-167.0,125.0,-154.0,8.5,-110.0,-110.0,142.0,142.0,147.0,1.5,8.5,147.0,1.5,8.5,0.0,0.0,0.0,147.0,1.5,8.5,1.5,-112.0,-1.5,102.0,8.5,-108.0,-105.0,147.0,-161.0,147.0,1.5,8.5
4ad84468546f32bc457cdfa854dd004d,2021-04-08T00:41:00Z,2021-04-07T16:55:00Z,Colorado Rockies,Arizona Diamondbacks,baseball_mlb,MLB,-108.0,-108.0,-110.0,-110.0,11.0,-120.0,100.0,-108.0,-108.0,-103.0,-1.5,11.5,-103.0,-1.5,11.5,0.0,0.0,0.0,-103.0,-1.5,11.5,-1.5,168.0,1.5,-189.0,11.5,102.0,-115.0,-103.0,-105.0,-103.0,-1.5,11.5
